pin,pin10,year,class,triad_name,triad_code,township_name,township_code,nbhd_code,tax_code,zip_code,lon,lat,x_3435,y_3435,census_block_group_geoid,census_block_geoid,census_congressional_district_geoid,census_congressional_district_num,census_county_subdivision_geoid,census_place_geoid,census_puma_geoid,census_school_district_elementary_geoid,census_school_district_secondary_geoid,census_school_district_unified_geoid,census_state_representative_geoid,census_state_representative_num,census_state_senate_geoid,census_state_senate_num,census_tract_geoid,census_zcta_geoid,census_data_year,census_acs5_congressional_district_geoid,census_acs5_congressional_district_num,census_acs5_county_subdivision_geoid,census_acs5_place_geoid,census_acs5_puma_geoid,census_acs5_school_district_elementary_geoid,census_acs5_school_district_secondary_geoid,census_acs5_school_district_unified_geoid,census_acs5_state_representative_geoid,census_acs5_state_representative_num,census_acs5_state_senate_geoid,census_acs5_state_senate_num,census_acs5_tract_geoid,census_acs5_data_year,cook_board_of_review_district_num,cook_board_of_review_district_data_year,cook_commissioner_district_num,cook_commissioner_district_data_year,cook_judicial_district_num,cook_judicial_district_data_year,ward_num,ward_chicago_data_year,ward_evanston_data_year,chicago_community_area_num,chicago_community_area_name,chicago_community_area_data_year,chicago_industrial_corridor_num,chicago_industrial_corridor_name,chicago_industrial_corridor_data_year,chicago_police_district_num,chicago_police_district_data_year,econ_coordinated_care_area_num,econ_coordinated_care_area_data_year,econ_enterprise_zone_num,econ_enterprise_zone_data_year,econ_industrial_growth_zone_num,econ_industrial_growth_zone_data_year,econ_qualified_opportunity_zone_num,econ_qualified_opportunity_zone_data_year,econ_central_business_district_num,econ_central_business_district_data_year,env_flood_fema_sfha,env_flood_fema_data_year,env_flood_fs_factor,env_flood_fs_risk_direction,env_flood_fs_data_year,env_ohare_noise_contour_no_buffer_bool,env_ohare_noise_contour_half_mile_buffer_bool,env_ohare_noise_contour_data_year,env_airport_noise_dnl,env_airport_noise_data_year,school_elementary_district_geoid,school_elementary_district_name,school_secondary_district_geoid,school_secondary_district_name,school_unified_district_geoid,school_unified_district_name,school_school_year,school_data_year,tax_municipality_num,tax_municipality_name,tax_school_elementary_district_num,tax_school_elementary_district_name,tax_school_secondary_district_num,tax_school_secondary_district_name,tax_school_unified_district_num,tax_school_unified_district_name,tax_community_college_district_num,tax_community_college_district_name,tax_fire_protection_district_num,tax_fire_protection_district_name,tax_library_district_num,tax_library_district_name,tax_park_district_num,tax_park_district_name,tax_sanitation_district_num,tax_sanitation_district_name,tax_special_service_area_num,tax_special_service_area_name,tax_tif_district_num,tax_tif_district_name,tax_data_year,access_cmap_walk_id,access_cmap_walk_nta_score,access_cmap_walk_total_score,access_cmap_walk_data_year,misc_subdivision_id,misc_subdivision_data_year,row_id
20304280400000,2030428040,2025,590,City,1,Lake,72,72212,72226,60620.0,-87.6723106013,41.7504792922,1164625.0799952024,1852358.5300597623,170317104006,170317104006006,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,56.024055481,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_B,2024.0,203042804000002025
20304280410000,2030428041,2025,590,City,1,Lake,72,72212,72226,60620.0,-87.6722190112,41.7504804914,1164650.0691858006,1852359.159059886,170317104006,170317104006006,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,56.024055481,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_B,2024.0,203042804100002025
20304290350000,2030429035,2025,517,City,1,Lake,72,72212,72226,60620.0,-87.6715062833,41.7504896591,1164844.5285065812,1852363.994850288,170317104006,170317104006007,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.8958892822,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_F,2024.0,203042903500002025
20304290360000,2030429036,2025,517,City,1,Lake,72,72212,72226,60620.0,-87.6713688892,41.7504913996,1164882.0149114595,1852364.9175174783,170317104006,170317104006007,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.8958892822,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_F,2024.0,203042903600002025
20304290370000,2030429037,2025,590,City,1,Lake,72,72212,72226,60620.0,-87.6712773154,41.7504926193,1164906.9996160965,1852365.5542286856,170317104006,170317104006007,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.8319969177,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_F,2024.0,203042903700002025
20304290420000,2030429042,2025,590,City,1,Lake,72,72212,72226,60620.0,-87.6710356164,41.7504956635,1164972.9444642165,1852367.1710747187,170317104006,170317104006007,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.8319969177,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_F,2024.0,203042904200002025
20304300390000,2030430039,2025,517,City,1,Lake,72,72212,72226,60620.0,-87.6704611196,41.750502262,1165129.6912299746,1852370.7827344912,170317104003,170317104003004,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.7046508789,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210627.0,TIF - CHICAGO - 79TH / SW HWY,2023,724,83.5,91.5,2017,2030G_K,2024.0,203043003900002025
20304310320000,2030431032,2025,212,City,1,Lake,72,72212,72224,60620.0,-87.6693293861,41.7505175828,1165438.4688279731,1852378.7467482733,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.5149154663,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043103200002025
20304310421001,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210012025
20304310421002,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210022025
20304310421006,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210062025
20304310421015,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210152025
20304310421017,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210172025
20304310421019,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210192025
20304310421020,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210202025
20304310421026,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210262025
20304310421035,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210352025
20304310421036,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210362025
20304310421039,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210392025
20304310421040,2030431042,2025,299,City,1,Lake,72,72212,72224,60620.0,-87.6689497355,41.7505223752,1165542.0521151978,1852381.292788673,170317104003,170317104003005,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.4520645142,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,,,2023,724,83.5,91.5,2017,2030G_D,2024.0,203043104210402025
20304320420000,2030432042,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.6677928624,41.7505378313,1165857.6891312022,1852389.364580804,170317104003,170317104003008,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.2648429871,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_C,2024.0,203043204200002025
20304330370000,2030433037,2025,590,City,1,Lake,72,72212,72225,60620.0,-87.6662498816,41.750556774,1166278.6748149288,1852399.5277364333,170317104002,170317104002013,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.0187530518,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_J,2024.0,203043303700002025
20304330380000,2030433038,2025,590,City,1,Lake,72,72212,72225,60620.0,-87.6661582866,41.7505580111,1166303.6651899137,1852400.17232861,170317104002,170317104002013,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.9579315186,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_J,2024.0,203043303800002025
20304330400000,2030433040,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.6663872854,41.7505550098,1166241.1858810254,1852398.5942222683,170317104002,170317104002013,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,55.0187530518,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_J,2024.0,203043304000002025
20304340320000,2030434032,2025,212,City,1,Lake,72,72212,72225,60620.0,-87.6654937545,41.7505664305,1166484.974801608,1852404.6470553065,170317104002,170317104002012,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.8974151611,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_H,2024.0,203043403200002025
20304340340000,2030434034,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.6651732115,41.7505705266,1166572.4309965733,1852406.8187396703,170317104002,170317104002012,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.8372077942,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_H,2024.0,203043403400002025
